,id,time,text,image_link,image_flag,video_link,video_flag,products,product_flag
85,ASICSamerica_1574867110,2019-11-27,"”Take it slowly and appreciate the journey, appreciate the process.” - Jess Movold, running in our new #GELNIMBUS 22 shoe. https://asics.tv/2O0qh05","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p843x403/74155828_2749376105115082_3881602558053056512_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=HvouCxtCmQIAX8NJrtu&_nc_ht=scontent-iad3-1.xx&tp=6&oh=989eb3a2e9ae67838b7964bbcf2e89d2&oe=60DE563F', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p843x403/77263946_2749376235115069_781887762465816576_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=p2tZ3PUrKLUAX_f61In&_nc_ht=scontent-iad3-1.xx&tp=6&oh=9ae6037c13e751bcacc9f385bdd8a686&oe=60DE33E8']",Yes,,No,[],No
86,ASICSamerica_1574690903,2019-11-25,Why Jess Movold loves running small towns: “they bring back the memories and the roots of who I am as a runner and who I am as a person.” Feeling the smooth ride and premium cushion in the GEL-NIMBUS® 22 shoe. Shop now: https://asics.tv/2O0qh05,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/75586127_2744796338906392_855084944471359488_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=g9mbmQYqT8IAX89Nqfn&_nc_ht=scontent-iad3-1.xx&tp=7&oh=802e23a32a8ba8c6e7ea21cf932494a8&oe=60DE29AA'],Yes,,No,[],No
87,ASICSamerica_1574436846,2019-11-22,"“I feel the sense of freedom and confidence when I’m on a run, the fresh air in my face…” - Jess Movold, running in our new GEL-NIMBUS® 22 shoe.",https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQFrM9r9GR7PFc4s&w=600&h=600&url=https%3A%2F%2Fsprcdn-assets.sprinklr.com%2F1171%2Fresized-preview-89f9ce60-63a1-460e-87e9-220cd50a7d34-201492638.jpg&cfs=1&ccb=3-5&_nc_hash=AQHbC_CeNBdnQGu0,Yes,,No,[],No
88,ASICSamerica_1573831461,2019-11-15,"Running goals can be small: ”Start off small, have a plan, be consistent…” - Tiffany Forte in our GEL-NIMBUS® 22 sneaker. https://asics.tv/2PxyjjG","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/75362544_2722817567770936_6460083382477914112_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TGlyBYBEpskAX-eJgUL&_nc_oc=AQkwD0qQVECvhIdOTfsrehj-ZWuJCsa_hSWMjqYvcrbrmyJVrMK3neJbQIUr7esI38k&_nc_ht=scontent-iad3-1.xx&tp=6&oh=2dc620a9e969a933a0f40413748c3002&oe=60DE691A', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/74468341_2722817591104267_4156727438501478400_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=8zAhQ4kbGnkAX90LTvL&_nc_ht=scontent-iad3-1.xx&tp=6&oh=e1a6e75962908d639ffc496545c847d9&oe=60DD0B46']",Yes,,No,[],No
89,ASICSamerica_1573512183,2019-11-11,"”I love the physical challenge of running, to set a goal and make it happen is incredible” - Tiffany Forte in the new GEL-NIMBUS® 22 sneaker. Shop now: https://asics.tv/2O0qh05",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/78089093_2714952328557460_4832767484304031744_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=G9p8fOa4nD0AX_1twLR&_nc_ht=scontent-iad3-1.xx&tp=7&oh=21981d02a6f0d2a1a58bb6ef6127a9c9&oe=60DEF155'],Yes,,No,[],No
90,ASICSamerica_1573398033,2019-11-10,"“I think that my favorite part is the city welcoming us with open arms. That’s the best, the people in the streets are the best cheering squad ever.” - Juan Becerra, reflecting on his marathon experiences in our new GEL-NIMBUS® 22 shoe. https://asics.tv/2PxyjjG","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/74476300_2708132772572749_944497607999225856_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=iI5UO2bql4wAX9aJVpG&_nc_ht=scontent-iad3-1.xx&tp=7&oh=8435f24a42562c21e482230a2237ed46&oe=60DBF974', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/74426878_2708132872572739_6179949513600401408_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=vTdSpLBpDk0AX-sa5ZI&_nc_ht=scontent-iad3-1.xx&tp=7&oh=4074b0c4e18f30198e95ec36e372ed14&oe=60DC38D2']",Yes,,No,[],No
91,ASICSamerica_1573241162,2019-11-08,"""I definitely need my run every day. Running to me is calming - it helps get me through the day, but also helps me wake up relaxed the next day.” - Juan Becerra in our GEL-NIMBUS® 22 sneaker. https://asics.tv/2PxyjjG","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/75278312_2708122402573786_8770473834345136128_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=8i6uQNeAj-cAX97anBq&_nc_ht=scontent-iad3-1.xx&tp=6&oh=e952e76f20340a353572d5abf957b2fd&oe=60DE6E17', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/74708912_2708122455907114_7947717039991291904_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Hs9wtmiYpR4AX97pNyo&_nc_ht=scontent-iad3-1.xx&tp=6&oh=64ada996baa16da3c2569ee55aba2c33&oe=60DD692A']",Yes,,No,[],No
92,ASICSamerica_1572793241,2019-11-03,"It doesn’t have to be perfect, it just has to be yours. No matter your finish, feel your best with our new GEL-NIMBUS® 22 shoe. Shop now: https://asics.tv/2PxyjjG","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/73322761_2689465817772778_3745895382639443968_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3n4aYvdPwooAX_7BkO_&_nc_ht=scontent-iad3-1.xx&tp=6&oh=978882d74c9cc54c530cfcc2ac8f453f&oe=60DE9A59', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/74505943_2689465861106107_8403024306837127168_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=FXJgU8nS1VQAX_dkj1_&_nc_ht=scontent-iad3-1.xx&tp=6&oh=333279ce03e55c088c7bcc5b5d5b3aba&oe=60DE73AA']",Yes,,No,[],No
93,ASICSamerica_1572616832,2019-11-01,"Allie Kieffer loves a good comeback story. Our GEL-NIMBUS® 22 shoe is back for more, with added comfort and softness for a smoother ride. Shop now: https://asics.tv/2PxyjjG","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/74496918_2689458657773494_4068777825518223360_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=vXYBSpOFVm0AX90_sM4&_nc_ht=scontent-iad3-1.xx&tp=6&oh=fcb382d464a313f8722d7debd5717c59&oe=60DC416B', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/74205835_2689458694440157_2855638302441078784_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=a1X_nCDMqbYAX-Cvk_q&_nc_ht=scontent-iad3-1.xx&tp=6&oh=ad663338dc80877056cd5afa622f9392&oe=60DC673A']",Yes,,No,[],No
94,ASICSamerica_1572382812,2019-10-29,"“When you do a sport like track and field, you learn a lot about discipline, self organization, and getting it done.” - Lacey Henderson in our new GT-2000™ 8 shoe.",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/76693242_2687509567968403_2566945010419236864_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=0b0ClSetCAUAX_KYSrA&_nc_ht=scontent-iad3-1.xx&tp=7&oh=6966a4973b110f27d87e8b15217d583f&oe=60DBFA46'],Yes,,No,[],No
95,ASICSamerica_1571925605,2019-10-24,Erik Valiente tells his runners to start with one block. Catch him running LA in our newest GT-2000™ 8 shoe.,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/cp0/q75/spS444/p600x600/73079639_23843963698620057_3623894040572854272_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=67cdda&_nc_ohc=EEajUkS33j4AX8dNZxA&_nc_ht=scontent-iad3-1.xx&tp=31&oh=6a2a7210705ab4e587d7fcadaae08cda&oe=60BC4910,Yes,,No,[],No
96,ASICSamerica_1571753230,2019-10-22,"From warm-up to cool-down, meet our new GT-2000™ 8 shoe. https://asics.tv/2mAJxYq","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p600x600/74357025_2672081236177903_7289567603150815232_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=tFQ3R9tlSOsAX-F6VjE&_nc_ht=scontent-iad3-1.xx&tp=6&oh=d12736414fb788517929a913bf32f721&oe=60DEB32C', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p600x600/73285483_2672081252844568_1184021620495220736_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=8J952AmSwqwAX-CPJ_N&_nc_ht=scontent-iad3-1.xx&tp=6&oh=203ed96f46201e29ccb0211d2b1e7f62&oe=60DF0156']",Yes,,No,[],No
97,ASICSamerica_1571405873,2019-10-18,“Urban running has definitely changed my perspective on Los Angeles. On the streets everything slows down and you get to become a tourist in your own city.” - Erik Valiente. Shop the GT-2000™ 8 shoe: https://asics.tv/2mBI8AP,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p600x600/73357391_2663236707062356_3630510265893650432_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=nMHGdwxz3jQAX8wKt-f&_nc_ht=scontent-iad3-1.xx&tp=6&oh=178b3ac70dd6f914abcabcb3f6fe1540&oe=60DBA66A'],Yes,,No,[],No
98,ASICSamerica_1570579200,2019-10-08,“We move through the city really fast going from point A to point B. Once I picked up running I got the chance to slow down in a sense” -Erik Valiente on running his city in the new GT-2000™ 8 shoe. Shop: https://asics.tv/2mBI8AP,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/71754732_2642600739125953_521070221239255040_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=tLQnIrr0bnkAX-bBgQw&_nc_ht=scontent-iad3-1.xx&tp=7&oh=0fc352e947fd7ede70fc637c3b521c80&oe=60DE2075'],Yes,,No,[],No
99,ASICSamerica_1570366805,2019-10-06,"She’s done Rio, she’s done Lima. Next stop: repping the US in Tokyo. Professional track and field athlete, Lacey J Henderson in our newest GT-2000™ 8 shoe.",https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/cp0/q75/spS444/p600x600/72501891_23843894679280057_5898122809132974080_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=67cdda&_nc_ohc=KfBE5STZi50AX9TiUJS&_nc_ht=scontent-iad3-1.xx&tp=31&oh=97810dc3b7f49d5d656ebad71581300a&oe=60BD905B,Yes,,No,[],No
100,ASICSamerica_1570197601,2019-10-04,Reach new heights with our GT-2000™ 8 shoe and love the run you’re with. Shop now: https://asics.tv/2mBI8AP,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/71915281_2634096056643088_5693279399126761472_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=kV5RvsXNroYAX_PcDyj&_nc_ht=scontent-iad3-1.xx&tp=7&oh=8cbeedb73d1915c9ba0700b5d1247afd&oe=60DEDFE0'],Yes,,No,[],No
101,ASICSamerica_1570050003,2019-10-02,"“They cradle the foot perfectly. Pushing off, you’ve just got full power.” - Adam and Elise on our GT-2000™ 8 shoe. Shop now: https://asics.tv/2mBI8AP",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p600x600/71845576_2630845963634764_2489312699154956288_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=NID7zjx8lRwAX8JyQwo&_nc_oc=AQneFX1MdSFtCVz3TY5rJvSHCBTV5czRkmK3CSquLh5qkO0KL52fqPaXJejawYYdodE&_nc_ht=scontent-iad3-1.xx&tp=6&oh=a29c13d0d35536f88d7e6ad507483a9c&oe=60DF0EC8'],Yes,,No,[],No
102,ASICSamerica_1569934841,2019-10-01,Get ready. Our favorite stability shoe is back and lighter than ever. Follow along with Adam and Elise as they test our newest GT-2000™ 8 shoe.,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/cp0/q75/spS444/p600x600/72238607_23843877433890057_3911973830876200960_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=67cdda&_nc_ohc=jLQghxOXdsUAX-FeUnb&_nc_ht=scontent-iad3-1.xx&tp=31&oh=0277d6a4c50d079af64934cbeaf553c3&oe=60BC89C7,Yes,,No,[],No
103,ASICSamerica_1569877209,2019-09-30,Some of us just want to hit the finish line. Others would rather keep on going. Shop GLIDERIDE™ now: https://asics.tv/2n0D6O3,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/71260440_2627263017326392_1355197950099193856_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=HuRWONiO6xkAX8aSxex&_nc_ht=scontent-iad3-1.xx&tp=6&oh=93e59fefba8b9acc1c32b72ebd4d69a1&oe=60DB70C6'],Yes,,No,[],No
104,ASICSamerica_1569679615,2019-09-28,Discover what lies beyond your limits. Introducing GLIDERIDE™. Shop now: https://asics.tv/2n0D6O3,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/71924701_2622812241104803_1194263030142074880_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=F_ckFyxwBS0AX-B12UH&_nc_ht=scontent-iad3-1.xx&oh=d06823929e89f709fa722582ec298cdc&oe=60DE99B9'],Yes,,No,[],No
105,ASICSamerica_1569595756,2019-09-27,How far could you run if there was no finish line? Shop the new GLIDERIDE™ shoe now: https://asics.tv/2m200ED,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/70909750_890058071363250_8468890228776501248_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=PfXaGmc9EecAX-y85jf&_nc_ht=scontent-iad3-1.xx&oh=531be01df1c40be5bc25b7d26256b906&oe=60BC55E5,Yes,https://www.facebook.com/ASICSamerica/videos/890051864697204/?t=0,Yes,[],No
106,ASICSamerica_1569420005,2019-09-25,More roads. More runs. More energy. GLIDERIDE™ - coming 9.27. https://asics.tv/2mHgmT2,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/71705182_2616915345027826_7764932384448839680_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=bRXBJqitKEkAX9eqY1J&_nc_ht=scontent-iad3-1.xx&tp=6&oh=06c7bdf59da4027f33717ca5618bf57b&oe=60DDFA4B'],Yes,,No,[],No
107,ASICSamerica_1569243144,2019-09-23,Get out there and find every peak in your range. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70790446_2613151868737507_4405954658292465664_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=x1CQreRAFE0AX9vc_Us&_nc_ht=scontent-iad3-1.xx&tp=7&oh=ae9a9e53fc0546cf6de89b794aa9f805&oe=60DE95DC'],Yes,,No,[],No
108,ASICSamerica_1569074401,2019-09-21,Savor the moment right before you run right through it. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70477457_2609579329094761_5349820287623888896_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=iOIwJywcYWoAX9oqKtm&_nc_ht=scontent-iad3-1.xx&tp=7&oh=0d95153b95ec82014773eefc18109500&oe=60DED248'],Yes,,No,[],No
109,ASICSamerica_1568898984,2019-09-19,"No matter what direction you are headed, run for it. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70413099_2605760076143353_2685481632432914432_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=BnplG2cUqEQAX9mL7pC&_nc_ht=scontent-iad3-1.xx&tp=7&oh=c7efdea4036700d853dc7ba4923fc954&oe=60DC73D1'],Yes,,No,[],No
110,ASICSamerica_1568724868,2019-09-17,The grass is always greener on the other side of a run. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/71384755_2602057683180259_8440204713437167616_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=tZVjx2AYe_wAX__u6Th&_nc_ht=scontent-iad3-1.xx&tp=7&oh=4f008c2dd4dd35373c20178ceb44a3fb&oe=60DE4BF9'],Yes,,No,[],No
111,ASICSamerica_1568385106,2019-09-13,"It’s nearly here. And it will change the way you run. Hello, GLIDERIDE™.",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/70276132_2594662517253109_1423885188810670080_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MS8IPI35TokAX_N5rtF&_nc_ht=scontent-iad3-1.xx&tp=6&oh=5d4ec10a1a993cc08eda4c61c2350f6d&oe=60DE6AE8'],Yes,,No,[],No
112,ASICSamerica_1568322002,2019-09-12,"When you hit your stride, nothing can throw you off course. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69998255_2593296274056400_2785833371505262592_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=xRu6R4xr3dQAX8NXTc_&_nc_ht=scontent-iad3-1.xx&tp=7&oh=418992623fa4e9fbf0ef219306d062dc&oe=60DCBA09'],Yes,,No,[],No
113,ASICSamerica_1568033854,2019-09-09,The only path that matters is the one you’re on. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70141934_2586628811389813_6096445475236347904_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=VW0Bixak9FYAX_3R5n2&_nc_ht=scontent-iad3-1.xx&tp=7&oh=0a0b35510f68a0cabeae13dd1acaae34&oe=60DEB8ED'],Yes,,No,[],No
114,ASICSamerica_1567882991,2019-09-07,Coming soon...#GLIDERIDE,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/70823786_2582922731760421_3447759708096561152_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=LkHeViQh-YIAX9j5tZ0&_nc_ht=scontent-iad3-1.xx&oh=1e44a7ec829117f38429adc7eb561e9a&oe=60DDAA42'],Yes,,No,[],No
115,ASICSamerica_1567775274,2019-09-06,"New day, new run, new you. WIN THE LONG RUN™",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/70277255_2579756165410411_2251721726884839424_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=SIWVW3_czT4AX-Bjaka&_nc_ht=scontent-iad3-1.xx&tp=7&oh=a8e9f2b99a4af434316f78ce3afd4762&oe=60DE9A0D'],Yes,,No,[],No
116,ASICSamerica_1567603436,2019-09-04,Long run. Clear head. WIN THE LONG RUN™,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69525573_2575180495867978_1828351617808728064_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=OxOB7oXa-AMAX91V4GL&_nc_ht=scontent-iad3-1.xx&tp=7&oh=d466bcf271fbaeab1582ddf61875c686&oe=60DCC60D'],Yes,,No,[],No
117,ASICSamerica_1567260002,2019-08-31,Classic comfort and stability. Ultra-modern look. Shop the GEL-KAYANO® 26 Platinum: https://asics.tv/30JwGlx,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69573732_2567994293253265_5580616385408532480_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=NG3QFrZ7I1UAX_UtODS&_nc_ht=scontent-iad3-1.xx&tp=7&oh=a5204230355a22fcb0f21d6f17350208&oe=60DCA2D7'],Yes,,No,[],No
118,ASICSamerica_1566932401,2019-08-27,Get after those gains with THE NEW STRONG™ collection. Shop now. https://asics.tv/2Txv2Ay,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/69769631_2561360323916662_7845170405126963200_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=52H8qH7sGMkAX__V4HH&_nc_ht=scontent-iad3-1.xx&tp=7&oh=f432ae84f8046e84addac63782321aae&oe=60DB71C8'],Yes,,No,[],No
119,ASICSamerica_1566842716,2019-08-26,"We kicked off match week at our 5th Ave store with a Q&A with some of our competing athletes. Good luck this week, athletes! 📷: Getty Images","['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/p720x720/69627622_2559481417437886_6948034505307324416_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=nr9NIiSl9FAAX_HF6g9&_nc_ht=scontent-iad3-1.xx&tp=6&oh=8aa017ab7b021f848e6c38809dbad4e6&oe=60DD076F', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s720x720/69144291_2559481594104535_5816229233181065216_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Dr1cFO7PPtIAX_qQxjv&_nc_ht=scontent-iad3-1.xx&tp=7&oh=96361b692c6dc6a83ad64c66e93fa101&oe=60DC4529', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/69069673_2559481754104519_5246060341678309376_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=1HnfczUjuw8AX-LpaJh&_nc_ht=scontent-iad3-1.xx&tp=6&oh=03f914a655b44fd4d789dd660404c531&oe=60DB96CC']",Yes,,No,[],No
120,ASICSamerica_1566741600,2019-08-25,Go wherever your workout takes you. Shop THE NEW STRONG™ collection. https://asics.tv/303wptt,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/66831005_496842891112951_5636839208120221696_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=9AlLgkNrQwcAX-o5Ayv&_nc_ht=scontent-iad3-1.xx&oh=b77e9701629dc98eae5cea6cb7fa7cbb&oe=60BC82F9,Yes,https://www.facebook.com/ASICSamerica/videos/496841624446411/?t=0,Yes,[],No
121,ASICSamerica_1566655201,2019-08-24,"With THE NEW STRONG™ collection, nothing can hold you back. Shop now: https://asics.tv/2Txv2Ay",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/68950137_2554362951283066_5239519780796366848_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=CUJsCJ2AD0wAX-FyJJJ&_nc_ht=scontent-iad3-1.xx&tp=7&oh=63fffd864c1a3612604676b519cffe1b&oe=60DF3065'],Yes,,No,[],No
122,ASICSamerica_1566503751,2019-08-22,Flatters any shape. Flexes to any form. Shop the VIVID IN MOTION™ Seamless bra & tight here. THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,"['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69039315_2552419624810732_379371510613147648_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=P-ZEAqgQzEwAX-TtyGn&_nc_ht=scontent-iad3-1.xx&tp=6&oh=494ff054ae0e497fc38789e53bd2a473&oe=60DE6160', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69364946_2552419661477395_5164033845078523904_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=jj9y3DdnvtAAX-1hnw4&_nc_ht=scontent-iad3-1.xx&tp=6&oh=44267c583432326a1ee0d48771763d26&oe=60DD2648', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/68680195_2552419654810729_6169480182924050432_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=RqBX2yc_r20AX-lwSHk&_nc_ht=scontent-iad3-1.xx&tp=6&oh=b68d7853d4a81c2160dd21780d0d469c&oe=60DE0C72']",Yes,,No,[],No
123,ASICSamerica_1566327260,2019-08-20,"Can’t stop, will never stop. Shop THE NEW STRONG™ collection. https://asics.tv/303wptt",https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/66670907_935428243477908_8016358971092762624_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=f2c4d5&_nc_ohc=n6ep57liAGEAX8N3hDM&_nc_oc=AQmxOYJmnjPrX7L57xCc-GpxxcSAq1NARLQ25QQbo7lXMasFWgz5mZxTlkWi9KSMRA4&_nc_ht=scontent-iad3-1.xx&oh=e727f921d5e68343696ffaf17c7dbca6&oe=60BD274C,Yes,https://www.facebook.com/ASICSamerica/videos/935427940144605/?t=0,Yes,[],No
124,ASICSamerica_1566136801,2019-08-18,The fast-wicking VIVID IN MOTION™ Strappy Seamless bra & legging allow you to leap over any hurdle with ease. Shop THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,"['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69080621_2541786949207333_2119853955881107456_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=r_AlPw0faWoAX8CX9fv&_nc_ht=scontent-iad3-1.xx&tp=6&oh=da129909b4f3df022e2eeccdef358dfa&oe=60DD5043', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/67959138_2541787085873986_561820561706057728_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=UmxJbT2rj-oAX-o93-x&_nc_ht=scontent-iad3-1.xx&tp=6&oh=27cfb91d494b746fd6e4b280ae04a890&oe=60DCB1DF', 'https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p235x350/69222492_2541787029207325_184023903931203584_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Al-OY1a3DXwAX_hp2vQ&_nc_ht=scontent-iad3-1.xx&tp=6&oh=d14a47a423b56a31c541b7254b0913c8&oe=60DB404A']",Yes,,No,[],No
125,ASICSamerica_1566050400,2019-08-17,We got your back with the customizable VIVID IN MOTION™ Strappy Seamless bra. Shop THE NEW STRONG™ collection. https://asics.tv/2Txv2Ay,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/s1080x2048/68602736_2543265585726136_149305617398366208_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=16bsAt6HWdkAX_1gzEx&_nc_ht=scontent-iad3-1.xx&tp=7&oh=445d7cee6818d1edf9a10638e9ffd10f&oe=60DBFC1B'],Yes,,No,[],No
